Jenis Usaha,Provinsi,Jenis Ikan,Tahun,Volume Produksi,Nilai Produksi
BUDIDAYA,KALIMANTAN UTARA,LELE,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,LELE,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,LELE,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,LELE,2015,"120,64",2.412.800
BUDIDAYA,KALIMANTAN UTARA,LELE,2016,"1.333,56",28.275.000
BUDIDAYA,KALIMANTAN UTARA,LELE,2017,"246,93",4.289.209
BUDIDAYA,KALIMANTAN UTARA,LELE,2018,"88,82",2.093.101
BUDIDAYA,KALIMANTAN UTARA,LELE,2019,"104,59",2.868.180
BUDIDAYA,KALIMANTAN UTARA,LELE,2020,"120,45",3.266.938
BUDIDAYA,KALIMANTAN UTARA,LOBSTER,2015,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,LOBSTER,2016,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,MAS,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,MAS,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,MAS,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,MAS,2015,"14,76",584.9
BUDIDAYA,KALIMANTAN UTARA,MAS,2016,"159,10",6.361.600
BUDIDAYA,KALIMANTAN UTARA,MAS,2018,"5,99",184.706
BUDIDAYA,KALIMANTAN UTARA,MAS,2019,"4,73",217.485
BUDIDAYA,KALIMANTAN UTARA,MAS,2020,"8,49",374.785
BUDIDAYA,KALIMANTAN UTARA,MUJAIR,2020,"161,00",2.415.000
BUDIDAYA,KALIMANTAN UTARA,NILA,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,NILA,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,NILA,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,NILA,2015,"90,68",3.043.900
BUDIDAYA,KALIMANTAN UTARA,NILA,2016,"2.127,43",67.725.000
BUDIDAYA,KALIMANTAN UTARA,NILA,2017,"50,68",1.109.624
BUDIDAYA,KALIMANTAN UTARA,NILA,2018,"59,38",1.611.387
BUDIDAYA,KALIMANTAN UTARA,NILA,2019,"55,93",2.093.725
BUDIDAYA,KALIMANTAN UTARA,NILA,2020,"59,45",1.773.645
BUDIDAYA,KALIMANTAN UTARA,PATIN,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,PATIN,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,PATIN,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,PATIN,2015,"329,98",9.992.600
BUDIDAYA,KALIMANTAN UTARA,PATIN,2016,"176,72",5.151.800
BUDIDAYA,KALIMANTAN UTARA,PATIN,2017,"18,60",464.875
BUDIDAYA,KALIMANTAN UTARA,PATIN,2018,"69,94",1.942.965
BUDIDAYA,KALIMANTAN UTARA,PATIN,2019,"128,27",4.255.620
BUDIDAYA,KALIMANTAN UTARA,PATIN,2020,"46,72",1.427.710
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2015,"311.037,00",311.037.000
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2016,"523.749,19",1.196.167.823
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2017,"458.724,68",688.087.020
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2018,"580.550,16",1.474.954.131
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2019,"489.699,13",785.941.673
BUDIDAYA,KALIMANTAN UTARA,RUMPUT LAUT,2020,"523.257,56",923.376.949
BUDIDAYA,KALIMANTAN UTARA,UDANG,2010,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,UDANG,2011,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,UDANG,2012,"0,00",0
BUDIDAYA,KALIMANTAN UTARA,UDANG,2015,"1.141,07",76.244.100
BUDIDAYA,KALIMANTAN UTARA,UDANG,2016,"941,35",142.619.500
BUDIDAYA,KALIMANTAN UTARA,UDANG,2017,"8.310,08",644.240.953
BUDIDAYA,KALIMANTAN UTARA,UDANG,2018,"8.622,94",1.105.204.406
BUDIDAYA,KALIMANTAN UTARA,UDANG,2019,"9.617,67",1.180.904.923
BUDIDAYA,KALIMANTAN UTARA,UDANG,2020,"8.751,88",886.673.368
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2010,"69,33",1.276.694
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2011,"22,70",408.6
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2012,"42,19",527.375
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2013,"15,51",302.25
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2014,"47,81",956
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2015,"12,65",253
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2016,"0,03",750
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2018,"0,12",2.999
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2019,"5,09",103.05
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BANDENG,2020,"0,17",4.2
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2010,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2011,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2012,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2013,"155,15",4.196.139
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2014,"180,03",4.782.574
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2015,"121,63",3.624.350
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2016,"14,71",392.49
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2019,"3,19",106.525
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,BAWAL,2020,"3,11",121.205
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GULAMAH,2020,"0,20",4.95
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2010,"9,81",291.69
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2011,"4,82",226.54
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2012,"17,29",518.7
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2013,"23,94",865.11
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2014,"15,85",785.805
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2015,"0,42",13.6
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2016,"3,85",183.03
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2017,"6,12",244.68
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2018,"31,19",1.462.170
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAME,2019,"16,74",788.485
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,GURAMI,2020,"10,49",514.63
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2010,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2011,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2012,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2013,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2014,"0,04",1.23
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2015,"0,36",12.6
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2016,"0,30",10.5
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2017,"22,54",1.083.689
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KAKAP,2020,"0,50",25
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2010,"8,80",755.3
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2011,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2012,"572,00",2.002.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2013,"596,00",3.277.285
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2014,"445,13",2.225.650
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2015,"735,03",3.248.500
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2016,"861,18",7.276.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2017,"367,65",3.676.450
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2018,"179,82",1.403.902
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEKERANGAN,2019,"428,00",3.770.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KEPITING,2020,"2,33",325.05
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERANG,2020,"485,30",4.367.700
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2010,"69,64",7.370.465
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2011,"34,97",4.211.262
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2012,"110,89",6.098.950
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2013,"87,63",11.263.360
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2014,"118,32",14.093.463
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2015,"153,92",20.645.718
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2016,"112,42",13.313.600
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2017,"45,07",6.174.143
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2018,"140,09",17.982.765
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2019,"108,63",18.955.145
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,KERAPU,2020,"92,65",10.112.120
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2010,"273,98",5.276.413
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2011,"104,95",2.105.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2012,"366,81",5.038.040
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2013,"54,27",2.451.300
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2014,"52,03",2.346.262
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2015,"10,14",421.195
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2016,"279,76",5.034.340
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2017,"29,00",405.871
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2018,"10,51",476.414
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LAINNYA,2019,"4,64",678.296
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2010,"565,17",9.033.342
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2011,"734,54",8.814.480
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2012,"1.100,84",12.109.240
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2013,"892,27",16.914.558
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2014,"1.619,67",32.388.076
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2015,"839,07",17.743.520
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2016,"1.520,79",27.043.920
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2017,"1.112,98",19.332.445
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2018,"1.762,02",37.137.640
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2019,"1.130,77",24.526.603
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LELE,2020,"1.261,96",26.241.583
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LOBSTER,2013,"0,13",17.35
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LOBSTER,2014,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LOBSTER,2015,"0,08",12.25
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,LOBSTER,2016,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2010,"19,25",427.7
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2011,"30,09",752.25
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2012,"23,36",513.92
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2013,"1,50",45
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2014,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2015,"0,00",0
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2016,"1,22",36.6
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2018,"0,70",21.075
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2019,"0,35",12.18
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MAS,2020,"0,15",5.355
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,MUJAIR,2020,"0,26",7.01
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2010,"319,75",6.829.775
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2011,"386,35",8.499.700
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2012,"339,13",4.408.690
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2013,"188,78",4.205.740
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2014,"225,66",5.473.010
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2015,"154,75",3.837.140
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2016,"92,66",2.416.230
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2017,"282,47",6.184.941
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2018,"303,03",8.127.108
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2019,"271,10",7.620.450
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,NILA,2020,"320,25",9.288.521
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2010,"105,78",1.975.900
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2011,"93,39",2.101.275
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2012,"175,51",2.457.140
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2013,"117,98",2.560.024
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2014,"221,72",5.076.536
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2015,"145,73",3.638.310
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2016,"286,86",6.004.370
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2017,"232,30",5.807.475
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2018,"189,28",4.240.590
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2019,"143,10",3.010.363
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,PATIN,2020,"150,33",3.087.328
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2010,"661,25",795.835
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2011,"4.593,00",7.716.374
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2012,"4.481,00",21.508.800
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2013,"95,57",154.248
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2014,"525,00",787.5
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2015,"1.075,15",1.075.150
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2016,"38,86",61.05
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2017,"105,77",158.652
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,RUMPUT LAUT,2020,"21,81",30.531
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2010,"387,06",15.138.400
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2011,"469,33",20.650.520
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2012,"878,90",32.079.850
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2013,"710,30",34.010.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2014,"747,40",44.940.500
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2015,"1.056,30",65.689.500
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2016,"1.637,00",140.710.000
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2017,"1.101,35",66.165.998
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2018,"6.717,42",770.806.224
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2019,"5.039,07",497.191.005
BUDIDAYA,KEPULAUAN BANGKA BELITUNG,UDANG,2020,"5.814,73",480.541.900
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2010,"13,00",234
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2011,"13,80",234.6
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2012,"4,60",78.2
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2013,"36,80",920
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2014,"21,15",528.75
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2015,"2,50",37.5
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2016,"6,00",125
BUDIDAYA,KEPULAUAN RIAU,BANDENG,2019,"8,72",305.235
BUDIDAYA,KEPULAUAN RIAU,BARONANG,2020,"1,83",109.74
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2010,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2011,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2012,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2013,"595,29",23.671.600
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2014,"1.037,76",72.643.200
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2015,"1.894,86",140.972.250
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2016,"71,99",4.659.000
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2017,"3.453,94",47.312.125
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2018,"473,52",36.617.378
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2019,"329,66",23.854.722
BUDIDAYA,KEPULAUAN RIAU,BAWAL,2020,"225,53",16.213.445
BUDIDAYA,KEPULAUAN RIAU,GURAME,2010,"3,00",150
BUDIDAYA,KEPULAUAN RIAU,GURAME,2011,"56,08",1.962.800
BUDIDAYA,KEPULAUAN RIAU,GURAME,2012,"10,60",371
BUDIDAYA,KEPULAUAN RIAU,GURAME,2013,"382,98",14.139.900
BUDIDAYA,KEPULAUAN RIAU,GURAME,2014,"1.188,02",45.857.572
BUDIDAYA,KEPULAUAN RIAU,GURAME,2015,"1.058,23",36.726.550
BUDIDAYA,KEPULAUAN RIAU,GURAME,2016,"1.833,75",28.464.230
BUDIDAYA,KEPULAUAN RIAU,GURAME,2017,"599,42",23.976.800
BUDIDAYA,KEPULAUAN RIAU,GURAME,2018,"340,76",14.569.685
BUDIDAYA,KEPULAUAN RIAU,GURAME,2019,"232,66",12.764.895
BUDIDAYA,KEPULAUAN RIAU,GURAMI,2020,"2,46",111.8
BUDIDAYA,KEPULAUAN RIAU,KACI-KACI,2020,"261,73",18.716.320
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2010,"1.501,93",90.115.500
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2011,"1.199,39",35.981.700
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2012,"1.680,00",77.280.000
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2013,"1.691,64",94.383.100
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2014,"1.162,86",72.678.750
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2015,"1.529,10",43.356.750
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2016,"1.175,34",67.485.750
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2017,"6.150,76",295.771.356
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2018,"1.547,26",103.287.407
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2019,"1.238,15",89.327.518
BUDIDAYA,KEPULAUAN RIAU,KAKAP,2020,"1.011,89",77.155.025
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2010,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2011,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2012,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2013,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2014,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2015,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KEKERANGAN,2016,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2010,"3.200,10",448.014.000
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2011,"1.512,00",114.912.000
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2012,"1.201,63",180.244.500
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2013,"1.939,70",307.017.300
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2014,"1.886,87",332.897.779
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2015,"2.550,89",133.607.000
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2016,"1.233,25",228.393.600
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2017,"49.984,05",6.847.015.105
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2018,"2.695,78",326.556.193
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2019,"2.813,30",316.543.987
BUDIDAYA,KEPULAUAN RIAU,KERAPU,2020,"3.424,40",388.936.560
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2010,"5,53",273.718
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2011,"256,06",10.625.475
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2012,"155,29",5.984.660
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2013,"334,88",11.241.100
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2014,"321,97",9.703.117
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2015,"210,33",6.241.860
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2016,"235,82",6.408.824
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2017,"562,12",80.762.821
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2018,"258,98",26.710.240
BUDIDAYA,KEPULAUAN RIAU,LAINNYA,2019,"690,00",197.065.816
BUDIDAYA,KEPULAUAN RIAU,LELE,2010,"306,00",4.590.000
BUDIDAYA,KEPULAUAN RIAU,LELE,2011,"2.225,00",33.375.000
BUDIDAYA,KEPULAUAN RIAU,LELE,2012,"10.760,71",193.692.780
BUDIDAYA,KEPULAUAN RIAU,LELE,2013,"10.816,09",173.411.460
BUDIDAYA,KEPULAUAN RIAU,LELE,2014,"8.233,93",196.438.044
BUDIDAYA,KEPULAUAN RIAU,LELE,2015,"10.778,89",165.217.270
BUDIDAYA,KEPULAUAN RIAU,LELE,2016,"7.513,47",48.501.445
BUDIDAYA,KEPULAUAN RIAU,LELE,2017,"18.283,48",317.584.100
BUDIDAYA,KEPULAUAN RIAU,LELE,2018,"9.729,05",190.542.276
BUDIDAYA,KEPULAUAN RIAU,LELE,2019,"12.523,19",266.863.216
BUDIDAYA,KEPULAUAN RIAU,LELE,2020,"11.740,79",293.519.800
BUDIDAYA,KEPULAUAN RIAU,LOBSTER,2013,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,LOBSTER,2014,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,LOBSTER,2015,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,LOBSTER,2016,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,MAS,2010,"6,00",270
BUDIDAYA,KEPULAUAN RIAU,MAS,2011,"112,99",3.389.700
BUDIDAYA,KEPULAUAN RIAU,MAS,2012,"155,45",5.751.650
BUDIDAYA,KEPULAUAN RIAU,MAS,2013,"637,87",22.080.000
BUDIDAYA,KEPULAUAN RIAU,MAS,2014,"552,23",22.420.538
BUDIDAYA,KEPULAUAN RIAU,MAS,2015,"679,79",22.466.150
BUDIDAYA,KEPULAUAN RIAU,MAS,2016,"950,88",16.137.525
BUDIDAYA,KEPULAUAN RIAU,MAS,2017,"1.882,53",48.324.571
BUDIDAYA,KEPULAUAN RIAU,MAS,2018,"294,29",11.959.685
BUDIDAYA,KEPULAUAN RIAU,MAS,2019,"3.012,56",87.804.390
BUDIDAYA,KEPULAUAN RIAU,MAS,2020,"2,88",72
BUDIDAYA,KEPULAUAN RIAU,MUJAIR,2020,"2,90",72.5
BUDIDAYA,KEPULAUAN RIAU,NILA,2010,"7,00",140
BUDIDAYA,KEPULAUAN RIAU,NILA,2011,"151,38",2.270.700
BUDIDAYA,KEPULAUAN RIAU,NILA,2012,"164,88",3.297.600
BUDIDAYA,KEPULAUAN RIAU,NILA,2013,"1.189,06",29.067.200
BUDIDAYA,KEPULAUAN RIAU,NILA,2014,"1.521,19",38.333.988
BUDIDAYA,KEPULAUAN RIAU,NILA,2015,"1.317,76",30.753.300
BUDIDAYA,KEPULAUAN RIAU,NILA,2016,"1.526,03",21.281.750
BUDIDAYA,KEPULAUAN RIAU,NILA,2017,"1.368,31",29.960.494
BUDIDAYA,KEPULAUAN RIAU,NILA,2018,"473,79",12.872.255
BUDIDAYA,KEPULAUAN RIAU,NILA,2019,"3.207,36",95.128.658
BUDIDAYA,KEPULAUAN RIAU,NILA,2020,"4.218,93",115.256.943
BUDIDAYA,KEPULAUAN RIAU,PATIN,2010,"0,00",0
BUDIDAYA,KEPULAUAN RIAU,PATIN,2011,"15,38",307.6
BUDIDAYA,KEPULAUAN RIAU,PATIN,2012,"24,57",540.54
BUDIDAYA,KEPULAUAN RIAU,PATIN,2013,"26,26",1.021.900
BUDIDAYA,KEPULAUAN RIAU,PATIN,2014,"185,64",4.176.900
BUDIDAYA,KEPULAUAN RIAU,PATIN,2015,"545,82",13.515.250
BUDIDAYA,KEPULAUAN RIAU,PATIN,2016,"690,44",6.845.570
BUDIDAYA,KEPULAUAN RIAU,PATIN,2017,"335,24",8.381.025
BUDIDAYA,KEPULAUAN RIAU,PATIN,2018,"367,38",11.349.386
